t,x,y,z,dx,dy,dz,ddx,ddy,ddz,speed_set,steering_set,q0,q1,q2,q3,motFRTor,motRRTor,motFLTor,motRLTor
0.05400000000000004,0.5141570552417475,0.3326236166428791,0.2537374265260574,7.176853485561447e-15,-0.5395499999999925,8.211905834896333e-15,1.3487537443798825e-12,-9.81000000000476,8.464524347377316e-12,0.0,0.0,1.0,9.513388721733919e-17,1.0523729388012403e-15,1.666424456561208e-15,-4.934017784369277e-11,-2.4967376734143983e-11,4.7202775880975304e-11,5.29807896737268e-11
0.05500000000000004,0.5141570552417475,0.3320742566428791,0.2537374265260574,1.1191710288572885e-14,-0.5493599999999975,7.241190271687196e-15,4.014856803011438e-12,-9.810000000004981,-9.707155632091367e-13,0.0,0.0,1.0,-9.367078577194033e-17,1.0769656383436588e-15,1.6602620496823881e-15,-9.018146807352642e-11,-4.8732003707753654e-11,4.1767950097473685e-11,8.159493370888256e-11
0.05600000000000004,0.5141570552417475,0.33151508664287915,0.2537374265260574,3.204576095092272e-14,-0.5591699999999586,-1.0652528617958857e-14,2.0854050662349837e-11,-9.809999999961128,-1.789371888964605e-11,0.0,0.0,1.0,1.1413377055252772e-16,8.750705940027502e-16,1.6903705737452603e-15,1.3238181682723976e-10,5.808960443602223e-11,-7.160064603623098e-11,-7.950186169284468e-11
0.057000000000000044,0.5141570552417475,0.3309461066428791,0.2537374265260574,4.411230552616453e-14,-0.5689800000000275,-1.3170334985146063e-14,1.2066544575241805e-11,-9.810000000068818,-2.5178063671872065e-12,0.0,0.0,1.0,9.35274348746944e-17,1.1330420298029498e-15,1.694411724044525e-15,-6.258987458849836e-11,-2.7423384111115436e-11,3.1332283144113703e-11,3.4325823630710326e-11
0.058000000000000045,0.5141570552417475,0.3303673166428791,0.2537374265260574,-6.1490584494167e-15,-0.5787899999999909,1.0267088087034605e-14,-5.026136397558123e-11,-9.809999999963459,2.343742307218067e-11,0.0,0.0,1.0,9.341236876563005e-17,1.2631133144031555e-15,1.6874968637406331e-15,1.2121941569673089e-11,-5.520903246820128e-12,4.079135421799607e-11,1.311108801525629e-12
0.059000000000000045,0.5141570552417475,0.3297787166428791,0.2537374265260574,-4.57970195086087e-15,-0.5886000000000059,1.2745799126282884e-14,1.5693564985558298e-12,-9.810000000014973,2.4787110392482796e-12,0.0,0.0,1.0,1.2390532859548784e-16,9.130391969740969e-16,1.6772927628731955e-15,1.7870190782106994e-11,3.864517008198699e-12,-1.844326751568444e-11,-2.0231821257334e-11
0.060000000000000046,0.5141570552417475,0.3291803066428791,0.2537374265260574,3.964744748272556e-14,-0.5984099999999664,-5.411403815493385e-16,4.422714943358643e-11,-9.80999999996046,-1.3286939507832222e-11,0.0,0.0,1.0,1.341563230995713e-16,1.2289743846965977e-15,1.795300309119533e-15,-5.328302975334256e-11,2.7694692844418973e-11,-7.227098655867846e-11,-2.08770927697178e-11
0.06100000000000005,0.5141570552417475,0.3285720866428793,0.2537374265260574,5.424432328082656e-14,-0.6082199999998337,-8.342836055324014e-15,1.4596875798101e-11,-9.809999999867314,-7.801695673774676e-12,0.0,0.0,1.0,1.2412991370882212e-16,1.1874965300421807e-15,1.656436468980497e-15,8.977130181297422e-11,-2.065818671014202e-11,5.097500476759638e-11,3.3622609819670293e-12
0.06200000000000005,0.5141570552417475,0.32795405664287924,0.2537374265260574,2.844441805358334e-14,-0.6180300000000493,2.2211950960116716e-14,-2.5799905227243217e-11,-9.810000000215592,3.055478701544073e-11,0.0,0.0,1.0,1.0770965043552665e-16,1.312262588422294e-15,1.687856856290733e-15,-3.893266522176151e-11,-1.663479715411122e-11,-1.1117317604513649e-11,-1.1942039145523992e-11
0.06300000000000004,0.5141570552417475,0.32732621664287914,0.2537374265260574,3.3386014020473587e-15,-0.6278400000001059,-1.2005363933402211e-14,-2.5105816651535982e-11,-9.810000000056608,-3.421731489351893e-11,0.0,0.0,1.0,1.0863248337549851e-16,1.2684574007271942e-15,1.7326740282265013e-15,-1.9261043692868082e-11,4.529401193480871e-12,-5.848600460850054e-12,3.205139842639925e-11
0.06400000000000004,0.5141570552417474,0.32668856664287915,0.25373742652605746,-6.437094223896225e-14,-0.6376499999999837,3.6109195925777115e-14,-6.770954364100961e-11,-9.80999999987786,4.811455985917932e-11,0.0,0.0,1.0,9.627213086653794e-17,1.213239898732653e-15,1.7344730318766514e-15,-7.615335175351549e-11,1.0092264410008324e-11,5.476733029256825e-11,7.951773345274653e-11
0.06500000000000004,0.5141570552417475,0.32604110664287916,0.2537374265260574,7.079544367733855e-14,-0.6474600000000043,-3.5603540296663186e-14,1.351663859163008e-10,-9.810000000020525,-7.17127362224403e-11,0.0,0.0,1.0,7.596373840815411e-17,1.2280526946567836e-15,1.7620498231876993e-15,7.95378371707174e-11,4.085119207619525e-12,-5.251721176555132e-11,-1.0416295882638027e-10
0.06600000000000004,0.5141570552417475,0.3253838366428791,0.25373742652605746,-1.4549646639676704e-15,-0.6572700000000196,3.457706011615634e-14,-7.225040834130622e-11,-9.810000000015307,7.018060041281952e-11,0.0,0.0,1.0,1.2328247358381262e-16,1.1776070161167284e-15,1.7351888081760087e-15,8.843995348236586e-11,1.2646544374097705e-11,2.3943667898584863e-11,3.0674346225471916e-12
0.06700000000000005,0.5141570552417475,0.3247167566428791,0.2537374265260575,-1.4543237721730661e-15,-0.6670800000000197,3.457651463583542e-14,6.408917946043095e-16,-9.810000000000096,-5.454803209176924e-16,0.0,0.0,1.0,1.7060204905372696e-16,1.1271645562173168e-15,1.7083289987163861e-15,1.0485685293873305e-18,1.683389360147058e-17,-9.487179702004909e-17,5.923919457190019e-17
